,sigmas,parents,best_fit
0,1.0,[3.21752067 5.13872172],36.75890012499268
1,1.0546961536271435,[2.48788426 1.69178232],9.051695544878767
2,1.462933807790821,[-0.45750311  1.28283565],1.85497639360824
3,2.3631639748953965,[-0.72054761  0.03795244],0.5206292463579867
4,1.2029606687896541,[ 0.38283526 -0.07737928],0.15255039116171562
5,0.34973120593984075,[-0.03309201 -0.04565157],0.003179147352697039
6,0.34973120593984075,[-0.03309201 -0.04565157],0.003179147352697039
7,0.34973120593984075,[-0.03309201 -0.04565157],0.003179147352697039
8,0.17001431345258175,[ 0.03298914 -0.00044226],0.0010884787218313537
9,0.10110022821554443,[ 0.02089275 -0.00901694],0.0005178122595690515
10,0.02677136860256263,[ 0.00251449 -0.02199942],0.0004902972722220704
11,0.014607061064874602,[ 0.00443264 -0.01439715],0.00022692608794997466
12,0.006985701652249971,[-0.00347536 -0.00776532],7.237834976630947e-05
13,0.009697090793452389,[0.00393943 0.00253487],2.1944699167252823e-05
14,0.006611875240959271,[ 0.00180562 -0.0003358 ],3.373036906039633e-06
15,0.004175331137404947,[-0.00070495 -0.00054596],7.95027620423554e-07
16,0.004175331137404947,[-0.00070495 -0.00054596],7.95027620423554e-07
17,0.004175331137404947,[-0.00070495 -0.00054596],7.95027620423554e-07
18,0.0009127708443515941,[-0.00026237 -0.00057279],3.969233857538522e-07
19,0.00057182680653616,[-0.00038128 -0.00027778],2.2253724940176023e-07
20,0.0006229842006811989,[1.89916652e-05 1.87007430e-04],3.533246228179055e-08
21,0.00018581137189679334,[2.36191720e-05 8.13444587e-06],6.240344947810521e-10
22,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
23,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
24,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
25,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
26,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
27,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
28,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
29,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
30,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
31,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
32,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
33,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
34,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
35,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
36,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
37,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
38,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
39,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
40,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
41,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
42,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
43,3.89913221558181e-05,[-8.96938993e-07 -7.86757098e-09],8.045614567225763e-13
44,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
45,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
46,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
47,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
48,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
49,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
50,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
51,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
52,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
53,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
54,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
55,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
56,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
57,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
58,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
59,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
60,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
61,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
62,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
63,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
64,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
65,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
66,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
67,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
68,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
69,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
70,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
71,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
72,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
73,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
74,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
75,1.4492040327551041e-05,[ 1.9551753e-07 -6.6916328e-08],4.2704899513778436e-14
