,sigmas,parents,best_fit
0,1.0,[3.05606888 2.78242092],4303.8307780966525
1,0.5952785213484328,[1.95431027 2.39790246],202.95594384397836
2,0.4034514989047279,[1.51371096 2.59401018],9.42598077394827
3,0.6945674305966905,[1.69323471 2.91962617],0.7570652077040043
4,0.6945674305966905,[1.69323471 2.91962617],0.7570652077040043
5,0.6945674305966905,[1.69323471 2.91962617],0.7570652077040043
6,0.6945674305966905,[1.69323471 2.91962617],0.7570652077040043
7,0.6945674305966905,[1.69323471 2.91962617],0.7570652077040043
8,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
9,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
10,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
11,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
12,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
13,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
14,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
15,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
16,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
17,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
18,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
19,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
20,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
21,0.31635953842590886,[1.62505813 2.6556093 ],0.4125879444534332
22,0.2391325980178419,[1.57280614 2.49689222],0.38180594196522305
23,0.2391325980178419,[1.57280614 2.49689222],0.38180594196522305
24,0.2391325980178419,[1.57280614 2.49689222],0.38180594196522305
25,0.2391325980178419,[1.57280614 2.49689222],0.38180594196522305
26,0.2391325980178419,[1.57280614 2.49689222],0.38180594196522305
27,0.06859595837722389,[1.5275898 2.3469812],0.29644288798073415
28,0.04886929364450454,[1.5379696  2.36475157],0.289447163211224
29,0.04886929364450454,[1.5379696  2.36475157],0.289447163211224
30,0.04886929364450454,[1.5379696  2.36475157],0.289447163211224
31,0.052274303934500436,[1.52374483 2.31867425],0.27528462905853707
32,0.058922169166888055,[1.50265001 2.24587431],0.2672563075174328
33,0.02744431760391619,[1.49209675 2.22839669],0.24257699683877648
34,0.020140405191180967,[1.48540593 2.20235906],0.2372768189550474
35,0.007487385893810032,[1.48586083 2.20456382],0.23709667005066676
36,0.001945171571355805,[1.48407892 2.20518261],0.23505728681298074
37,0.0009625703322524594,[1.48448281 2.20401413],0.23473415181262555
38,0.0010221236938043245,[1.4836475  2.20325135],0.23433165488790744
39,0.0020969826888547734,[1.48246947 2.20119393],0.23398658324166186
40,0.004473911577940894,[1.48251864 2.19916768],0.23299484204408968
41,0.001169688277081665,[1.48248471 2.19913705],0.23298086951026062
42,0.0005060270018501531,[1.48232606 2.19878835],0.23286276758279684
43,0.0009839546520282027,[1.48231185 2.1979944 ],0.2326803670825393
44,0.002446660368264302,[1.48064948 2.1937064 ],0.23121533659853075
45,0.004957619597830644,[1.47667269 2.18011227],0.22723709650869192
46,0.0015584137738747423,[1.47565756 2.17968899],0.22670114742653905
47,0.0012655700228620345,[1.47512087 2.17701308],0.22584624042236745
48,0.0007145914037733239,[1.47487661 2.17613871],0.22558483054841932
49,0.0012329468472591881,[1.4745381  2.17518306],0.22527112945955144
50,0.0021318122168760747,[1.47400822 2.17317687],0.22470651301705213
51,0.0013282905002498216,[1.47392493 2.17262936],0.22460788814676344
52,0.001723831661901537,[1.47354549 2.17032183],0.22434825022234747
53,0.00253311889564116,[1.47197553 2.16663504],0.22276148845729118
54,0.0009596079101024261,[1.47188844 2.1665829 ],0.22268031665173782
55,0.002352225889655838,[1.47120117 2.16560437],0.22216778065499185
56,0.0024442993421300574,[1.47086962 2.16167427],0.22203616844130553
57,0.0035630220675843447,[1.46851908 2.15643609],0.21951139190933847
58,0.005774569684441275,[1.46702892 2.15068166],0.21833868027161302
59,0.007978151298199187,[1.4606142  2.14001539],0.21654993566120398
60,0.0018153506323433468,[1.46195523 2.13820802],0.2134827231447682
61,0.0014647001464033367,[1.4608486  2.13579433],0.21267579229932343
62,0.001512496657242868,[1.46014217 2.1338034 ],0.2120505963349464
63,0.0010363249702708827,[1.46031561 2.13326033],0.211945021688552
64,0.002337950719961001,[1.45877887 2.12998541],0.2108581520419543
65,0.002337950719961001,[1.45877887 2.12998541],0.2108581520419543
66,0.0035810804994055347,[1.45833619 2.12903204],0.21059537334318731
67,0.003242599891194999,[1.45737959 2.1254601 ],0.20942254143459077
68,0.003242599891194999,[1.45737959 2.1254601 ],0.20942254143459077
69,0.003947915109535114,[1.45621544 2.12004309],0.2081595962516349
70,0.006648242163026317,[1.45057002 2.10869487],0.2050758574639333
71,0.005365146226952435,[1.4504618  2.10708803],0.20397117186326538
72,0.005845407263134495,[1.4501229  2.10220387],0.20265321383394308
73,0.005845407263134495,[1.4501229  2.10220387],0.20265321383394308
74,0.00545134939687505,[1.44787915 2.09705926],0.20064546651600368
75,0.004629492436413798,[1.44540293 2.09264237],0.1995759154130026
76,0.004987968940131507,[1.44488514 2.08861112],0.19800707010546328
77,0.003758713954002683,[1.44350901 2.08273664],0.19679660776885682
78,0.005690767162498927,[1.44107618 2.07733275],0.19458816158116266
79,0.003257542865405712,[1.4398326  2.07552581],0.1940325102080373
80,0.0011367299172472718,[1.43964036 2.07409469],0.1935178361412062
81,0.0010117399761093943,[1.43914689 2.07294624],0.19317488125466226
82,0.0016194583299373746,[1.4392204  2.07119187],0.19291722768497682
83,0.0011279785303753736,[1.43853456 2.06982832],0.19233251040867688
84,0.0020653424404154562,[1.43790742 2.06927185],0.19204990722288798
85,0.0018566336081117997,[1.43675765 2.06667013],0.19133208574550012
86,0.0006449988560298328,[1.43677462 2.06516773],0.1908437119860495
87,0.000552777925133714,[1.43645708 2.06354806],0.19049672169430285
88,0.0006590003131455695,[1.43594882 2.06324308],0.1902188339729439
89,0.0006669104332039833,[1.43586961 2.06249913],0.19004278303696137
90,0.00022521650831592148,[1.43561169 2.06221699],0.1899103310084406
91,0.00044377144327672243,[1.43551394 2.06152827],0.1897409492024697
92,0.00019357638943098512,[1.43528353 2.06132623],0.18963749457702836
93,0.0007100379254477504,[1.43532306 2.05961923],0.18953458587514296
94,0.0009466330232985956,[1.43486284 2.05860485],0.18911082050570888
95,0.0007516748433334317,[1.43426378 2.05888601],0.18889953121660671
96,0.002491239672978749,[1.43433107 2.05717198],0.1886452651570588
97,0.002451109826121442,[1.43333082 2.05448043],0.18777578858152444
98,0.0010714948154226917,[1.43169974 2.05304788],0.18744295274602177
99,0.002815425210713931,[1.42911985 2.04654751],0.18587770072558238
100,0.0018728870917617008,[1.43056159 2.04747452],0.18547699467924333
101,0.0007865042193493662,[1.42976873 2.04696899],0.18544665458876106
102,0.001210930174395469,[1.42962366 2.04606375],0.18507822158468706
103,0.003968407289818258,[1.42775849 2.04156452],0.18391994289412217
104,0.005979490810070517,[1.42413886 2.03183029],0.1812324596939951
105,0.003524393747119074,[1.421469   2.02470306],0.17934093918033073
106,0.004078751193655418,[1.42045567 2.01669056],0.17688372345267278
107,0.004754904257809842,[1.4157695  2.00448102],0.17286487779855148
108,0.008513380962831394,[1.41504016 2.00193455],0.17227466796508403
109,0.0013257069320450868,[1.41402553 2.00222252],0.17217576799625567
110,0.000549848568622796,[1.41382429 2.00093608],0.17166546452300432
111,0.0003909850222283628,[1.41382313 2.00029082],0.17144417835284054
112,0.0005625274103897037,[1.41339384 1.99934351],0.1711704815384433
113,0.0005997355274815134,[1.41335807 1.99823029],0.17090704906895549
114,0.0012488216019080475,[1.41259775 1.99741   ],0.17062799405002105
115,0.004259104367824382,[1.40923926 1.98864498],0.1682002138449409
116,0.0012608031903553626,[1.40868433 1.98764622],0.1680821790343358
117,0.0011779321533711478,[1.40909833 1.98557772],0.1673614785116217
118,0.0008128009034961183,[1.40875293 1.98486001],0.16708653191480674
119,0.0023150160147290227,[1.4072809  1.98243447],0.16627570961270652
120,0.0029271103257421565,[1.40486554 1.97749151],0.1653939962451859
121,0.0011961616283683151,[1.40466066 1.97513087],0.16417432297068932
122,0.0019259057003153009,[1.40381552 1.97281144],0.1635136279944596
123,0.003532617450461373,[1.40311234 1.97059597],0.16284989768993954
124,0.0016874464398391068,[1.40188116 1.96779327],0.1621447590507059
125,0.005540811376759594,[1.4001404  1.95880498],0.1603645661311096
126,0.003158196785092166,[1.3990806  1.95767071],0.1592712901160252
127,0.006780890853817961,[1.39582618 1.95226947],0.15822973214918074
128,0.0012176873929625057,[1.39751447 1.95289433],0.15802007864103026
129,0.0014942097940602956,[1.39697137 1.95274814],0.1577348963633271
130,0.006287501909063593,[1.39318619 1.94445961],0.1558146812276196
131,0.005639022926923856,[1.39349941 1.94327304],0.15504697189820207
132,0.0055313658204665436,[1.3929932  1.94146823],0.15455143683926295
133,0.007106751416907267,[1.39078156 1.93682886],0.1533632911744861
134,0.0050047713356185805,[1.38783225 1.92531808],0.1504716549418101
135,0.006988014616579733,[1.38467252 1.91604617],0.14813469851008207
